country,species,year,population,iso3
Lithuania,Sheep,2007,43300,LTU
Lithuania,Sheep,2008,47500,LTU
Lithuania,Sheep,2009,52500,LTU
Lithuania,Sheep,2010,58500,LTU
Lithuania,Sheep,2011,60400,LTU
Lithuania,Sheep,2012,82800,LTU
Lithuania,Sheep,2013,99600,LTU
Lithuania,Sheep,2014,123900,LTU
Lithuania,Sheep,2015,147100,LTU
Lithuania,Sheep,2016,163600,LTU
Lithuania,Sheep,2017,169700,LTU
Lithuania,Sheep,2018,164300,LTU
Lithuania,Sheep,2019,152100,LTU
Lithuania,Sheep,2020,140600,LTU
Lithuania,Sheep,2021,136900,LTU
Latvia,Bovines,1987,1481100,LVA
Latvia,Bovines,1988,1459800,LVA
Latvia,Bovines,1989,1472000,LVA
Latvia,Bovines,1990,1439300,LVA
Latvia,Bovines,1991,1382900,LVA
Latvia,Bovines,1992,1144300,LVA
Latvia,Bovines,1993,677900,LVA
Latvia,Bovines,1994,550800,LVA
Latvia,Bovines,1995,537100,LVA
Latvia,Bovines,1996,509400,LVA
Latvia,Bovines,1997,476900,LVA
Latvia,Bovines,1998,434400,LVA
Latvia,Bovines,1999,378400,LVA
Latvia,Bovines,2000,366700,LVA
Latvia,Bovines,2001,384700,LVA
Latvia,Bovines,2002,388100,LVA
Latvia,Bovines,2003,378600,LVA
Latvia,Bovines,2004,371100,LVA
Latvia,Bovines,2005,385200,LVA
Latvia,Bovines,2006,377080,LVA
Latvia,Bovines,2007,398700,LVA
Latvia,Bovines,2008,380230,LVA
Latvia,Bovines,2009,378210,LVA
Latvia,Bovines,2010,379490,LVA
Latvia,Bovines,2011,380610,LVA
Latvia,Bovines,2012,393100,LVA
Latvia,Bovines,2013,406490,LVA
Latvia,Bovines,2014,422020,LVA
Latvia,Bovines,2015,419080,LVA
Latvia,Bovines,2016,412310,LVA
Latvia,Bovines,2017,405820,LVA
Latvia,Bovines,2018,395330,LVA
Latvia,Bovines,2019,395320,LVA
Latvia,Bovines,2020,398990,LVA
Latvia,Bovines,2021,393470,LVA
Latvia,Equidae,1990,30900,LVA
Latvia,Equidae,1991,30000,LVA
Latvia,Equidae,1992,28400,LVA
Latvia,Equidae,1993,26200,LVA
Latvia,Equidae,1994,26800,LVA
Latvia,Equidae,1995,27200,LVA
Latvia,Equidae,1996,25800,LVA
Latvia,Equidae,1997,23300,LVA
Latvia,Goats,1987,4800,LVA
Latvia,Goats,1988,4800,LVA
Latvia,Goats,1989,4800,LVA
Latvia,Goats,1990,5400,LVA
Latvia,Goats,1991,6100,LVA
Latvia,Goats,1992,6400,LVA
Latvia,Goats,1993,6300,LVA
Latvia,Goats,1994,7400,LVA
Latvia,Goats,1995,8900,LVA
Latvia,Goats,1996,8400,LVA
Latvia,Goats,1997,8900,LVA
Latvia,Goats,1998,10500,LVA
Latvia,Goats,1999,8100,LVA
Latvia,Goats,2000,10400,LVA
Latvia,Goats,2001,11500,LVA
Latvia,Goats,2002,13200,LVA
Latvia,Goats,2003,15000,LVA
Latvia,Goats,2004,14700,LVA
Latvia,Goats,2005,14900,LVA
Latvia,Goats,2006,14260,LVA
Latvia,Goats,2007,12980,LVA
Latvia,Goats,2008,12920,LVA
Latvia,Goats,2009,13250,LVA
Latvia,Goats,2010,13490,LVA
Latvia,Goats,2011,13430,LVA
Latvia,Goats,2012,13330,LVA
Latvia,Goats,2013,12620,LVA
Latvia,Goats,2014,12290,LVA
Latvia,Goats,2015,12680,LVA
Latvia,Goats,2016,13160,LVA
Latvia,Goats,2017,12760,LVA
Latvia,Goats,2018,12240,LVA
Latvia,Goats,2019,11690,LVA
Latvia,Goats,2020,11480,LVA
Latvia,Goats,2021,11400,LVA
Latvia,Pigs,1987,1717900,LVA
Latvia,Pigs,1988,1619900,LVA
Latvia,Pigs,1989,1554600,LVA
Latvia,Pigs,1990,1401100,LVA
Latvia,Pigs,1991,1246500,LVA
Latvia,Pigs,1992,866500,LVA
Latvia,Pigs,1993,481800,LVA
Latvia,Pigs,1994,500700,LVA
Latvia,Pigs,1995,552800,LVA
Latvia,Pigs,1996,459600,LVA
Latvia,Pigs,1997,429900,LVA
Latvia,Pigs,1998,421100,LVA
Latvia,Pigs,1999,404900,LVA
Latvia,Pigs,2000,393500,LVA
Latvia,Pigs,2001,428700,LVA
Latvia,Pigs,2002,453200,LVA
Latvia,Pigs,2003,444400,LVA
Latvia,Pigs,2004,435700,LVA
Latvia,Pigs,2005,427900,LVA
Latvia,Pigs,2006,416750,LVA
Latvia,Pigs,2007,414420,LVA
Latvia,Pigs,2008,383720,LVA
Latvia,Pigs,2009,376540,LVA
Latvia,Pigs,2010,389740,LVA
Latvia,Pigs,2011,374980,LVA
Latvia,Pigs,2012,355220,LVA
Latvia,Pigs,2013,367540,LVA
Latvia,Pigs,2014,349430,LVA
Latvia,Pigs,2015,334160,LVA
Latvia,Pigs,2016,336390,LVA
Latvia,Pigs,2017,320560,LVA
Latvia,Pigs,2018,304900,LVA
Latvia,Pigs,2019,314200,LVA
Latvia,Pigs,2020,306820,LVA
Latvia,Pigs,2021,325160,LVA
Latvia,Sheep,1987,165100,LVA
Latvia,Sheep,1988,160300,LVA
Latvia,Sheep,1989,159100,LVA
Latvia,Sheep,1990,164600,LVA
Latvia,Sheep,1991,183700,LVA
Latvia,Sheep,1992,164700,LVA
Latvia,Sheep,1993,114000,LVA
Latvia,Sheep,1994,86300,LVA
Latvia,Sheep,1995,72100,LVA
Latvia,Sheep,1996,55500,LVA
Latvia,Sheep,1997,40700,LVA
Latvia,Sheep,1998,29400,LVA
Latvia,Sheep,1999,27000,LVA
Latvia,Sheep,2000,28600,LVA
Latvia,Sheep,2001,29000,LVA
Latvia,Sheep,2002,31500,LVA
Latvia,Sheep,2003,39200,LVA
Latvia,Sheep,2004,38600,LVA
Latvia,Sheep,2005,41600,LVA
Latvia,Sheep,2006,41300,LVA
Latvia,Sheep,2007,53920,LVA
Latvia,Sheep,2008,67070,LVA
Latvia,Sheep,2009,70660,LVA
Latvia,Sheep,2010,76810,LVA
Latvia,Sheep,2011,79660,LVA
Latvia,Sheep,2012,83630,LVA
Latvia,Sheep,2013,84850,LVA
Latvia,Sheep,2014,92540,LVA
Latvia,Sheep,2015,102280,LVA
Latvia,Sheep,2016,106630,LVA
Latvia,Sheep,2017,112210,LVA
Latvia,Sheep,2018,107290,LVA
Latvia,Sheep,2019,99820,LVA
Latvia,Sheep,2020,91890,LVA
Latvia,Sheep,2021,90340,LVA
Montenegro,Bovines,2012,85000,MNE
Montenegro,Bovines,2013,89000,MNE
Montenegro,Bovines,2014,94000,MNE
Montenegro,Bovines,2015,92000,MNE
Montenegro,Bovines,2016,89000,MNE
Montenegro,Bovines,2017,87000,MNE
Montenegro,Bovines,2018,83300,MNE
Montenegro,Bovines,2019,81400,MNE
Montenegro,Goats,2012,23000,MNE
Montenegro,Goats,2013,30000,MNE
Montenegro,Goats,2014,33000,MNE
Montenegro,Goats,2015,30000,MNE
Montenegro,Goats,2016,31000,MNE
Montenegro,Goats,2017,29000,MNE
Montenegro,Goats,2018,29000,MNE
Montenegro,Goats,2019,28700,MNE
Montenegro,Pigs,2012,18450,MNE
Montenegro,Pigs,2013,21000,MNE
Montenegro,Pigs,2014,22000,MNE
Montenegro,Pigs,2015,25000,MNE
Montenegro,Pigs,2016,55000,MNE
Montenegro,Pigs,2017,25000,MNE
Montenegro,Pigs,2018,23600,MNE
Montenegro,Pigs,2019,23000,MNE
Montenegro,Sheep,2012,207000,MNE
Montenegro,Sheep,2013,191000,MNE
Montenegro,Sheep,2014,204000,MNE
Montenegro,Sheep,2015,195000,MNE
Montenegro,Sheep,2016,192000,MNE
Montenegro,Sheep,2017,189000,MNE
Montenegro,Sheep,2018,187000,MNE
Montenegro,Sheep,2019,182100,MNE
Malta,Bovines,2001,19000,MLT
Malta,Bovines,2002,18770,MLT
Malta,Bovines,2003,17940,MLT
Malta,Bovines,2004,19410,MLT
Malta,Bovines,2005,19740,MLT
Malta,Bovines,2006,19120,MLT
Malta,Bovines,2007,19440,MLT
Malta,Bovines,2008,17780,MLT
Malta,Bovines,2009,16260,MLT
Malta,Bovines,2010,14950,MLT
Malta,Bovines,2011,15070,MLT
Malta,Bovines,2012,15590,MLT
Malta,Bovines,2013,15220,MLT
Malta,Bovines,2014,14880,MLT
Malta,Bovines,2015,15020,MLT
Malta,Bovines,2016,14360,MLT
Malta,Bovines,2017,14180,MLT
Malta,Bovines,2018,14120,MLT
Malta,Bovines,2019,14000,MLT
Malta,Bovines,2020,14290,MLT
Malta,Bovines,2021,14020,MLT
Malta,Goats,2001,2610,MLT
Malta,Goats,2002,5160,MLT
Malta,Goats,2003,5370,MLT
Malta,Goats,2004,5640,MLT
Malta,Goats,2005,6270,MLT
Malta,Goats,2006,5740,MLT
Malta,Goats,2007,6230,MLT
Malta,Goats,2008,5400,MLT
Malta,Goats,2009,5980,MLT
Malta,Goats,2010,5110,MLT
Malta,Goats,2011,4940,MLT
Malta,Goats,2012,4850,MLT
Malta,Goats,2013,4600,MLT
Malta,Goats,2014,4630,MLT
Malta,Goats,2015,4940,MLT
Malta,Goats,2016,4970,MLT
Malta,Goats,2017,5160,MLT
Malta,Goats,2018,5730,MLT
Malta,Goats,2019,5590,MLT
Malta,Goats,2020,5530,MLT
Malta,Goats,2021,5640,MLT
Malta,Pigs,1987,49630,MLT
Malta,Pigs,1988,53370,MLT
Malta,Pigs,1989,51480,MLT
Malta,Pigs,1990,53760,MLT
Malta,Pigs,1991,56390,MLT
Malta,Pigs,1992,60250,MLT
Malta,Pigs,1993,65860,MLT
Malta,Pigs,1994,55470,MLT
Malta,Pigs,1995,55090,MLT
Malta,Pigs,1996,64569,MLT
Malta,Pigs,1997,67110,MLT
Malta,Pigs,1998,61420,MLT
Malta,Pigs,2001,80900,MLT
Malta,Pigs,2002,78300,MLT
Malta,Pigs,2003,73070,MLT
Malta,Pigs,2004,76850,MLT
Malta,Pigs,2005,73030,MLT
Malta,Pigs,2006,73680,MLT
Malta,Pigs,2007,76900,MLT
Malta,Pigs,2008,65510,MLT
Malta,Pigs,2009,65920,MLT
Malta,Pigs,2010,69280,MLT
Malta,Pigs,2011,46290,MLT
Malta,Pigs,2012,45210,MLT
Malta,Pigs,2013,49450,MLT
Malta,Pigs,2014,47470,MLT
Malta,Pigs,2015,43630,MLT
Malta,Pigs,2016,40600,MLT
Malta,Pigs,2017,34010,MLT
Malta,Pigs,2018,36290,MLT
Malta,Pigs,2019,35480,MLT
Malta,Pigs,2020,40090,MLT
Malta,Pigs,2021,40050,MLT
Malta,Sheep,2001,8080,MLT
Malta,Sheep,2002,12250,MLT
Malta,Sheep,2003,14860,MLT
Malta,Sheep,2004,14130,MLT
Malta,Sheep,2005,14640,MLT
Malta,Sheep,2006,11990,MLT
Malta,Sheep,2007,12320,MLT
Malta,Sheep,2008,12840,MLT
Malta,Sheep,2009,12890,MLT
Malta,Sheep,2010,12380,MLT
Malta,Sheep,2011,11890,MLT
Malta,Sheep,2012,11700,MLT
Malta,Sheep,2013,10930,MLT
Malta,Sheep,2014,10530,MLT
Malta,Sheep,2015,11080,MLT
Malta,Sheep,2016,11520,MLT
Malta,Sheep,2017,11740,MLT
Malta,Sheep,2018,13170,MLT
Malta,Sheep,2019,13160,MLT
Malta,Sheep,2020,13150,MLT
Malta,Sheep,2021,12730,MLT
Poland,Bovines,1987,10200100,POL
Poland,Bovines,1988,10099600,POL
Poland,Bovines,1989,10276600,POL
Poland,Bovines,1990,9024200,POL
Poland,Bovines,1991,8028800,POL
Poland,Bovines,1992,7599800,POL
Poland,Bovines,1993,7270000,POL
Poland,Bovines,1994,7120000,POL
Poland,Bovines,1995,7193000,POL
Poland,Bovines,1996,6958100,POL
Poland,Bovines,1997,7028800,POL
Poland,Bovines,1998,6455200,POL
Poland,Bovines,1999,6092600,POL
Poland,Bovines,2000,5723000,POL
Poland,Bovines,2001,5498790,POL
Poland,Bovines,2002,5420990,POL
Poland,Bovines,2003,5276810,POL
Poland,Bovines,2004,5200170,POL
Poland,Bovines,2005,5384980,POL
Poland,Bovines,2006,5280970,POL
Poland,Bovines,2007,5405550,POL
Poland,Bovines,2008,5563560,POL
Poland,Bovines,2009,5590220,POL
Poland,Bovines,2010,5561750,POL
Poland,Bovines,2011,5500940,POL
Poland,Bovines,2012,5520350,POL
Poland,Bovines,2013,5589540,POL
Poland,Bovines,2014,5660270,POL
Poland,Bovines,2015,5762500,POL
Poland,Bovines,2016,5970200,POL
Poland,Bovines,2017,6035700,POL
Poland,Bovines,2018,6183300,POL
Poland,Bovines,2019,6261600,POL
Poland,Bovines,2020,6278900,POL
Poland,Bovines,2021,6371500,POL
Poland,Equidae,1990,941200,POL
Poland,Equidae,1991,938900,POL
Poland,Equidae,1992,899500,POL
Poland,Equidae,1993,841300,POL
Poland,Equidae,1994,621700,POL
Poland,Equidae,1995,635800,POL
Poland,Equidae,1996,568800,POL
Poland,Equidae,1997,557900,POL
Poland,Goats,1996,179300,POL
Poland,Goats,1998,185500,POL
Poland,Goats,1999,181100,POL
Poland,Goats,2000,176500,POL
Poland,Goats,2006,130370,POL
Poland,Goats,2007,143930,POL
Poland,Goats,2008,136110,POL
Poland,Goats,2009,118840,POL
Poland,Goats,2010,122120,POL
Poland,Goats,2011,111820,POL
Poland,Goats,2012,89940,POL
Poland,Goats,2015,55900,POL
Poland,Goats,2019,49900,POL
Poland,Pigs,1987,19373200,POL
Poland,Pigs,1988,20168800,POL
Poland,Pigs,1989,18685500,POL
Poland,Pigs,1990,19739200,POL
Poland,Pigs,1991,20724800,POL
Poland,Pigs,1992,21074000,POL
Poland,Pigs,1993,17422200,POL
Poland,Pigs,1994,19137500,POL
Poland,Pigs,1995,20342700,POL
Poland,Pigs,1996,17696700,POL
Poland,Pigs,1997,18496700,POL
Poland,Pigs,1998,19275400,POL
Poland,Pigs,1999,18223900,POL
Poland,Pigs,2000,16991500,POL
Poland,Pigs,2001,17493960,POL
Poland,Pigs,2002,18997030,POL
Poland,Pigs,2003,18439240,POL
Poland,Pigs,2004,17395570,POL
Poland,Pigs,2005,18711290,POL
Poland,Pigs,2006,18812980,POL
Poland,Pigs,2007,17621210,POL
Poland,Pigs,2008,14242270,POL
Poland,Pigs,2009,14252510,POL
Poland,Pigs,2010,14775690,POL
Poland,Pigs,2011,13056410,POL
Poland,Pigs,2012,11132180,POL
Poland,Pigs,2013,10994400,POL
Poland,Pigs,2014,11265650,POL
Poland,Pigs,2015,10590200,POL
Poland,Pigs,2016,11106700,POL
Poland,Pigs,2017,11908200,POL
Poland,Pigs,2018,11027700,POL
Poland,Pigs,2019,11215500,POL
Poland,Pigs,2020,11727400,POL
Poland,Pigs,2021,10242400,POL
Poland,Sheep,1987,4515000,POL
Poland,Sheep,1988,4336000,POL
Poland,Sheep,1989,4196000,POL
Poland,Sheep,1990,3798000,POL
Poland,Sheep,1991,2377000,POL
Poland,Sheep,1992,1494000,POL
Poland,Sheep,1993,972000,POL
Poland,Sheep,1994,766000,POL
Poland,Sheep,1995,608000,POL
Poland,Sheep,1996,506000,POL
Poland,Sheep,1997,468000,POL
Poland,Sheep,1998,422000,POL
Poland,Sheep,1999,372000,POL
Poland,Sheep,2000,337000,POL
Poland,Sheep,2001,331070,POL
Poland,Sheep,2002,332190,POL
Poland,Sheep,2003,331280,POL
Poland,Sheep,2004,310760,POL
Poland,Sheep,2005,317670,POL
Poland,Sheep,2006,301400,POL
Poland,Sheep,2007,315560,POL
Poland,Sheep,2008,269630,POL
Poland,Sheep,2009,224030,POL
Poland,Sheep,2010,213650,POL
Poland,Sheep,2011,212740,POL
Poland,Sheep,2012,218510,POL
Poland,Sheep,2015,221190,POL
Poland,Sheep,2019,268540,POL
Romania,Bovines,1987,6559000,ROU
Romania,Bovines,1988,6416000,ROU
Romania,Bovines,1989,6291000,ROU
Romania,Bovines,1990,5381000,ROU
Romania,Bovines,1991,4355000,ROU
Romania,Bovines,1992,3683000,ROU
Romania,Bovines,1993,3597000,ROU
Romania,Bovines,1994,3481000,ROU
Romania,Bovines,1995,3496300,ROU
Romania,Bovines,1996,3434900,ROU
Romania,Bovines,1997,3235400,ROU
Romania,Bovines,1998,3142700,ROU
Romania,Bovines,1999,3051100,ROU
Romania,Bovines,2000,2870400,ROU
Romania,Bovines,2001,2799800,ROU
Romania,Bovines,2002,2877800,ROU
Romania,Bovines,2003,2897100,ROU
Romania,Bovines,2004,2808100,ROU
Romania,Bovines,2005,2861100,ROU
Romania,Bovines,2006,2933600,ROU
Romania,Bovines,2007,2819000,ROU
Romania,Bovines,2008,2683600,ROU
Romania,Bovines,2009,2512300,ROU
Romania,Bovines,2010,2001100,ROU
Romania,Bovines,2011,1988900,ROU
Romania,Bovines,2012,2009100,ROU
Romania,Bovines,2013,2022400,ROU
Romania,Bovines,2014,2068900,ROU
Romania,Bovines,2015,2092400,ROU
Romania,Bovines,2016,2049699,ROU
Romania,Bovines,2017,2011100,ROU
Romania,Bovines,2018,1977200,ROU
Romania,Bovines,2019,1923300,ROU
Romania,Bovines,2020,1910900,ROU
Romania,Bovines,2021,1832600,ROU
Romania,Equidae,1990,670000,ROU
Romania,Equidae,1991,749000,ROU
Romania,Equidae,1992,721000,ROU
Romania,Equidae,1993,751000,ROU
Romania,Equidae,1994,784000,ROU
Romania,Equidae,1995,806000,ROU
Romania,Equidae,1996,816000,ROU
Romania,Equidae,1997,822000,ROU
Romania,Goats,1987,990000,ROU
Romania,Goats,1988,1078000,ROU
Romania,Goats,1989,1017000,ROU
Romania,Goats,1990,1005000,ROU
Romania,Goats,1991,954000,ROU
Romania,Goats,1992,805000,ROU
Romania,Goats,1993,776000,ROU
Romania,Goats,1994,745000,ROU
Romania,Goats,1995,705000,ROU
Romania,Goats,1996,654000,ROU
Romania,Goats,1997,610000,ROU
Romania,Goats,1998,585000,ROU
Romania,Goats,1999,558000,ROU
Romania,Goats,2000,538000,ROU
Romania,Goats,2001,525000,ROU
Romania,Goats,2002,633000,ROU
Romania,Goats,2003,678000,ROU
Romania,Goats,2004,660700,ROU
Romania,Goats,2005,686800,ROU
Romania,Goats,2006,727410,ROU
Romania,Goats,2007,865100,ROU
Romania,Goats,2008,898300,ROU
Romania,Goats,2009,917300,ROU
Romania,Goats,2010,1240800,ROU
Romania,Goats,2011,1236100,ROU
Romania,Goats,2012,1265700,ROU
Romania,Goats,2013,1313000,ROU
Romania,Goats,2014,1417200,ROU
Romania,Goats,2015,1440200,ROU
Romania,Goats,2016,1483100,ROU
Romania,Goats,2017,1503300,ROU
Romania,Goats,2018,1539300,ROU
Romania,Goats,2019,1594800,ROU
Romania,Goats,2020,1630400,ROU
Romania,Goats,2021,1616600,ROU
Romania,Pigs,1987,14328000,ROU
Romania,Pigs,1988,14351000,ROU
Romania,Pigs,1989,11671000,ROU
Romania,Pigs,1990,12003000,ROU
Romania,Pigs,1991,10954000,ROU
Romania,Pigs,1992,9852000,ROU
Romania,Pigs,1993,9262000,ROU
Romania,Pigs,1994,7758000,ROU
Romania,Pigs,1995,7960000,ROU
Romania,Pigs,1996,8235000,ROU
Romania,Pigs,1997,7097000,ROU
Romania,Pigs,1998,7194000,ROU
Romania,Pigs,1999,5848000,ROU
Romania,Pigs,2000,4797000,ROU
Romania,Pigs,2001,4446800,ROU
Romania,Pigs,2002,5058000,ROU
Romania,Pigs,2003,5145000,ROU
Romania,Pigs,2004,6494700,ROU
Romania,Pigs,2005,6603800,ROU
Romania,Pigs,2006,6814610,ROU
Romania,Pigs,2007,6564900,ROU
Romania,Pigs,2008,6173700,ROU
Romania,Pigs,2009,5793400,ROU
Romania,Pigs,2010,5428300,ROU
Romania,Pigs,2011,5363800,ROU
Romania,Pigs,2012,5234300,ROU
Romania,Pigs,2013,5180200,ROU
Romania,Pigs,2014,5041700,ROU
Romania,Pigs,2015,4926900,ROU
Romania,Pigs,2016,4707700,ROU
Romania,Pigs,2017,4406000,ROU
Romania,Pigs,2018,3925300,ROU
Romania,Pigs,2019,3834100,ROU
Romania,Pigs,2020,3750400,ROU
Romania,Pigs,2021,3764800,ROU
Romania,Sheep,1987,16839000,ROU
Romania,Sheep,1988,16210000,ROU
Romania,Sheep,1989,15435000,ROU
Romania,Sheep,1990,14062000,ROU
Romania,Sheep,1991,13879000,ROU
Romania,Sheep,1992,12079000,ROU
Romania,Sheep,1993,11499000,ROU
Romania,Sheep,1994,10897000,ROU
Romania,Sheep,1995,10381000,ROU
Romania,Sheep,1996,9663000,ROU
Romania,Sheep,1997,8938000,ROU
Romania,Sheep,1998,8409000,ROU
Romania,Sheep,1999,8121000,ROU
Romania,Sheep,2000,7657000,ROU
Romania,Sheep,2001,7251000,ROU
Romania,Sheep,2002,7312000,ROU
Romania,Sheep,2003,7447000,ROU
Romania,Sheep,2004,7425300,ROU
Romania,Sheep,2005,7608400,ROU
Romania,Sheep,2006,7678210,ROU
Romania,Sheep,2007,8469200,ROU
Romania,Sheep,2008,8881600,ROU
Romania,Sheep,2009,9141500,ROU
Romania,Sheep,2010,8417400,ROU
Romania,Sheep,2011,8533400,ROU
Romania,Sheep,2012,8833800,ROU
Romania,Sheep,2013,9135600,ROU
Romania,Sheep,2014,9518200,ROU
Romania,Sheep,2015,9809500,ROU
Romania,Sheep,2016,9875500,ROU
Romania,Sheep,2017,9981800,ROU
Romania,Sheep,2018,10176400,ROU
Romania,Sheep,2019,10358700,ROU
Romania,Sheep,2020,10464400,ROU
Romania,Sheep,2021,10391800,ROU
Serbia,Bovines,2006,1106000,SRB
Serbia,Bovines,2007,1087000,SRB
Serbia,Bovines,2008,1057000,SRB
Serbia,Bovines,2009,1002000,SRB
Serbia,Bovines,2010,938000,SRB
Serbia,Bovines,2011,937000,SRB
Serbia,Bovines,2012,921000,SRB
Serbia,Bovines,2013,913000,SRB
Serbia,Bovines,2014,920000,SRB
Serbia,Bovines,2015,916000,SRB
Serbia,Bovines,2016,893000,SRB
Serbia,Bovines,2017,899000,SRB
Serbia,Bovines,2018,878000,SRB
Serbia,Bovines,2019,898000,SRB
Serbia,Bovines,2020,886000,SRB
Serbia,Bovines,2021,860000,SRB
Serbia,Goats,2010,237000,SRB
Serbia,Goats,2011,239000,SRB
Serbia,Goats,2012,232000,SRB
Serbia,Goats,2013,225000,SRB
Serbia,Goats,2014,219000,SRB
Serbia,Goats,2015,203000,SRB
Serbia,Goats,2016,200000,SRB
Serbia,Goats,2017,183000,SRB
Serbia,Goats,2018,196000,SRB
Serbia,Goats,2019,191000,SRB
Serbia,Goats,2020,202000,SRB
Serbia,Goats,2021,195000,SRB
Serbia,Pigs,2006,3999000,SRB
Serbia,Pigs,2007,3832000,SRB
Serbia,Pigs,2008,3594000,SRB
Serbia,Pigs,2009,3631000,SRB
Serbia,Pigs,2010,3489000,SRB
Serbia,Pigs,2011,3287000,SRB
Serbia,Pigs,2012,3139000,SRB
Serbia,Pigs,2013,3144000,SRB
Serbia,Pigs,2014,3236000,SRB
Serbia,Pigs,2015,3284000,SRB
Serbia,Pigs,2016,3021000,SRB
Serbia,Pigs,2017,2911000,SRB
Serbia,Pigs,2018,2782000,SRB
Serbia,Pigs,2019,2903000,SRB
Serbia,Pigs,2020,2983000,SRB
Serbia,Pigs,2021,2868000,SRB
Serbia,Sheep,2010,1475000,SRB
Serbia,Sheep,2011,1460000,SRB
Serbia,Sheep,2012,1635000,SRB
Serbia,Sheep,2013,1616000,SRB
Serbia,Sheep,2014,1748000,SRB
Serbia,Sheep,2015,1789000,SRB
Serbia,Sheep,2016,1665000,SRB
Serbia,Sheep,2017,1704000,SRB
Serbia,Sheep,2018,1712000,SRB
Serbia,Sheep,2019,1642000,SRB
Serbia,Sheep,2020,1685000,SRB
Serbia,Sheep,2021,1695000,SRB
Sweden,Bovines,1994,1790000,SWE
Sweden,Bovines,1995,1779300,SWE
Sweden,Bovines,1996,1747100,SWE
Sweden,Bovines,1997,1708400,SWE
Sweden,Bovines,1998,1711700,SWE
Sweden,Bovines,1999,1679500,SWE
Sweden,Bovines,2000,1617600,SWE
Sweden,Bovines,2001,1617300,SWE
Sweden,Bovines,2002,1576300,SWE
Sweden,Bovines,2003,1553300,SWE
Sweden,Bovines,2004,1551600,SWE
Sweden,Bovines,2005,1532890,SWE
Sweden,Bovines,2006,1515850,SWE
Sweden,Bovines,2007,1516650,SWE
Sweden,Bovines,2008,1505420,SWE
Sweden,Bovines,2009,1481980,SWE
Sweden,Bovines,2010,1474500,SWE
Sweden,Bovines,2011,1449730,SWE
Sweden,Bovines,2012,1443580,SWE
Sweden,Bovines,2013,1443520,SWE
Sweden,Bovines,2014,1436490,SWE
Sweden,Bovines,2015,1428400,SWE
Sweden,Bovines,2016,1436050,SWE
Sweden,Bovines,2017,1448590,SWE
Sweden,Bovines,2018,1435450,SWE
Sweden,Bovines,2019,1404670,SWE
Sweden,Bovines,2020,1390960,SWE
Sweden,Bovines,2021,1389890,SWE
Sweden,Goats,1991,5000,SWE
Sweden,Goats,1992,5000,SWE
Sweden,Goats,1993,5000,SWE
Sweden,Goats,1994,5000,SWE
Sweden,Goats,1995,5000,SWE
Sweden,Goats,1996,5000,SWE
Sweden,Goats,1997,5000,SWE
Sweden,Goats,1998,5000,SWE
Sweden,Goats,1999,5300,SWE
Sweden,Goats,2000,5000,SWE
Sweden,Goats,2001,5000,SWE
Sweden,Goats,2002,5000,SWE
Sweden,Goats,2003,5600,SWE
Sweden,Goats,2004,5600,SWE
Sweden,Goats,2005,5600,SWE
Sweden,Goats,2008,0,SWE
Sweden,Goats,2009,0,SWE
Sweden,Goats,2010,0,SWE
Sweden,Goats,2011,0,SWE
Sweden,Goats,2012,0,SWE
Sweden,Goats,2013,0,SWE
Sweden,Goats,2014,0,SWE
Sweden,Goats,2015,12000,SWE
Sweden,Goats,2019,12000,SWE
Sweden,Pigs,1994,2324000,SWE
Sweden,Pigs,1995,2317300,SWE
Sweden,Pigs,1996,2319000,SWE
Sweden,Pigs,1997,2353000,SWE
Sweden,Pigs,1998,2321300,SWE
Sweden,Pigs,1999,2021100,SWE
Sweden,Pigs,2000,1896100,SWE
Sweden,Pigs,2001,1920170,SWE
Sweden,Pigs,2002,1982000,SWE
Sweden,Pigs,2003,2004000,SWE
Sweden,Pigs,2004,1920420,SWE
Sweden,Pigs,2005,1797400,SWE
Sweden,Pigs,2006,1661520,SWE
Sweden,Pigs,2007,1727500,SWE
Sweden,Pigs,2008,1702600,SWE
Sweden,Pigs,2009,1615800,SWE
Sweden,Pigs,2010,1607000,SWE
Sweden,Pigs,2011,1567700,SWE
Sweden,Pigs,2012,1473700,SWE
Sweden,Pigs,2013,1480400,SWE
Sweden,Pigs,2014,1457900,SWE
Sweden,Pigs,2015,1435300,SWE
Sweden,Pigs,2016,1436400,SWE
Sweden,Pigs,2017,1382300,SWE
Sweden,Pigs,2018,1417200,SWE
Sweden,Pigs,2019,1481200,SWE
Sweden,Pigs,2020,1389300,SWE
Sweden,Pigs,2021,1372500,SWE
Sweden,Sheep,1991,419000,SWE
Sweden,Sheep,1992,447000,SWE
Sweden,Sheep,1993,471000,SWE
Sweden,Sheep,1994,483000,SWE
Sweden,Sheep,1995,461000,SWE
Sweden,Sheep,1996,469000,SWE
Sweden,Sheep,1997,442000,SWE
Sweden,Sheep,1998,421000,SWE
Sweden,Sheep,1999,437000,SWE
Sweden,Sheep,2000,432000,SWE
Sweden,Sheep,2001,452000,SWE
Sweden,Sheep,2002,427000,SWE
Sweden,Sheep,2003,451000,SWE
Sweden,Sheep,2004,456000,SWE
Sweden,Sheep,2005,479700,SWE
Sweden,Sheep,2006,505470,SWE
Sweden,Sheep,2007,520880,SWE
Sweden,Sheep,2008,520880,SWE
Sweden,Sheep,2009,540490,SWE
Sweden,Sheep,2010,564920,SWE
