country,species,year,population,iso3
Slovakia,Horses,1999,9342,SVK
Slovakia,Horses,2000,9516,SVK
Slovakia,Horses,2001,7883,SVK
Slovakia,Horses,2002,8122,SVK
Slovakia,Horses,2003,8114,SVK
Slovakia,Horses,2004,8209,SVK
Slovakia,Horses,2005,8328,SVK
Slovakia,Horses,2006,8222,SVK
Slovakia,Horses,2007,8017,SVK
Slovakia,Horses,2008,8421,SVK
Slovakia,Horses,2009,7199,SVK
Slovakia,Horses,2010,7111,SVK
Slovakia,Horses,2011,6937,SVK
Slovakia,Horses,2012,7249,SVK
Slovakia,Horses,2013,7161,SVK
Slovakia,Horses,2014,6828,SVK
Slovakia,Horses,2015,6866,SVK
Slovakia,Horses,2016,6407,SVK
Slovakia,Horses,2017,6145,SVK
Slovakia,Horses,2018,7102,SVK
Slovakia,Horses,2019,6960,SVK
Slovakia,Sheep,1993,411442,SVK
Slovakia,Sheep,1994,397044,SVK
Slovakia,Sheep,1995,427844,SVK
Slovakia,Sheep,1996,418823,SVK
Slovakia,Sheep,1997,417337,SVK
Slovakia,Sheep,1998,326200,SVK
Slovakia,Sheep,1999,340346,SVK
Slovakia,Sheep,2000,347983,SVK
Slovakia,Sheep,2001,316302,SVK
Slovakia,Sheep,2002,316028,SVK
Slovakia,Sheep,2003,325521,SVK
Slovakia,Sheep,2004,321227,SVK
Slovakia,Sheep,2005,320486,SVK
Slovakia,Sheep,2006,332571,SVK
Slovakia,Sheep,2007,347179,SVK
Slovakia,Sheep,2008,361634,SVK
Slovakia,Sheep,2009,376978,SVK
Slovakia,Sheep,2010,394175,SVK
Slovakia,Sheep,2011,393927,SVK
Slovakia,Sheep,2012,409569,SVK
Slovakia,Sheep,2013,399908,SVK
Slovakia,Sheep,2014,391151,SVK
Slovakia,Sheep,2015,381724,SVK
Slovakia,Sheep,2016,368896,SVK
Slovakia,Sheep,2017,365344,SVK
Slovakia,Sheep,2018,351122,SVK
Slovakia,Sheep,2019,320555,SVK
Slovakia,"Swine, breeding",1993,421173,SVK
Slovakia,"Swine, breeding",1994,419574,SVK
Slovakia,"Swine, breeding",1995,417970,SVK
Slovakia,"Swine, breeding",1996,395204,SVK
Slovakia,"Swine, breeding",1997,404916,SVK
Slovakia,"Swine, breeding",1998,388668,SVK
Slovakia,"Swine, breeding",1999,304012,SVK
Slovakia,"Swine, breeding",2000,291182,SVK
Slovakia,"Swine, breeding",2001,238937,SVK
Slovakia,"Swine, breeding",2002,292733,SVK
Slovakia,"Swine, breeding",2003,248014,SVK
Slovakia,"Swine, breeding",2004,168645,SVK
Slovakia,"Swine, breeding",2005,164612,SVK
Slovakia,"Swine, breeding",2006,170596,SVK
Slovakia,"Swine, breeding",2007,141457,SVK
Slovakia,"Swine, breeding",2008,99574,SVK
Slovakia,"Swine, breeding",2009,113923,SVK
Slovakia,"Swine, breeding",2010,85679,SVK
Slovakia,"Swine, breeding",2011,82336,SVK
Slovakia,"Swine, breeding",2012,89343,SVK
Slovakia,"Swine, breeding",2013,92407,SVK
Slovakia,"Swine, breeding",2014,108214,SVK
Slovakia,"Swine, breeding",2015,83703,SVK
Slovakia,"Swine, breeding",2016,105189,SVK
Slovakia,"Swine, breeding",2017,102871,SVK
Slovakia,"Swine, breeding",2018,79332,SVK
Slovakia,"Swine, breeding",2019,76374,SVK
Slovakia,Cattle,1993,992963,SVK
Slovakia,Cattle,1994,916153,SVK
Slovakia,Cattle,1995,928706,SVK
Slovakia,Cattle,1996,891991,SVK
Slovakia,Cattle,1997,803398,SVK
Slovakia,Cattle,1998,704792,SVK
Slovakia,Cattle,1999,665055,SVK
Slovakia,Cattle,2000,646148,SVK
Slovakia,Cattle,2001,625190,SVK
Slovakia,Cattle,2002,607835,SVK
Slovakia,Cattle,2003,593182,SVK
Slovakia,Cattle,2004,540146,SVK
Slovakia,Cattle,2005,527889,SVK
Slovakia,Cattle,2006,507820,SVK
Slovakia,Cattle,2007,501817,SVK
Slovakia,Cattle,2008,488381,SVK
Slovakia,Cattle,2009,471965,SVK
Slovakia,Cattle,2010,467125,SVK
Slovakia,Cattle,2011,463358,SVK
Slovakia,Cattle,2012,471091,SVK
Slovakia,Cattle,2013,467820,SVK
Slovakia,Cattle,2014,465543,SVK
Slovakia,Cattle,2015,457586,SVK
Slovakia,Cattle,2016,446112,SVK
Slovakia,Cattle,2017,439826,SVK
Slovakia,Cattle,2018,438855,SVK
Slovakia,Cattle,2019,432253,SVK
Slovakia,Sheep and Goats,1993,436416,SVK
Slovakia,Sheep and Goats,1994,422054,SVK
Slovakia,Sheep and Goats,1995,452890,SVK
Slovakia,Sheep and Goats,1996,444970,SVK
Slovakia,Sheep and Goats,1997,444115,SVK
Slovakia,Sheep and Goats,1998,377105,SVK
Slovakia,Sheep and Goats,1999,391421,SVK
Slovakia,Sheep and Goats,2000,399402,SVK
Slovakia,Sheep and Goats,2001,356688,SVK
Slovakia,Sheep and Goats,2002,356222,SVK
Slovakia,Sheep and Goats,2003,364746,SVK
Slovakia,Sheep and Goats,2004,360239,SVK
Slovakia,Sheep and Goats,2005,360052,SVK
Slovakia,Sheep and Goats,2006,370923,SVK
Slovakia,Sheep and Goats,2007,385052,SVK
Slovakia,Sheep and Goats,2008,398722,SVK
Slovakia,Sheep and Goats,2009,412664,SVK
Slovakia,Sheep and Goats,2010,429467,SVK
Slovakia,Sheep and Goats,2011,427980,SVK
Slovakia,Sheep and Goats,2012,444392,SVK
Slovakia,Sheep and Goats,2013,435365,SVK
Slovakia,Sheep and Goats,2014,426329,SVK
Slovakia,Sheep and Goats,2015,418048,SVK
Slovakia,Sheep and Goats,2016,405251,SVK
Slovakia,Sheep and Goats,2017,402411,SVK
Slovakia,Sheep and Goats,2018,388029,SVK
Slovakia,Sheep and Goats,2019,356149,SVK
Slovakia,Swine,1993,2179029,SVK
Slovakia,Swine,1994,2037371,SVK
Slovakia,Swine,1995,2076439,SVK
Slovakia,Swine,1996,1985223,SVK
Slovakia,Swine,1997,1809868,SVK
Slovakia,Swine,1998,1592599,SVK
Slovakia,Swine,1999,1562106,SVK
Slovakia,Swine,2000,1488441,SVK
Slovakia,Swine,2001,1517291,SVK
Slovakia,Swine,2002,1553880,SVK
Slovakia,Swine,2003,1443013,SVK
Slovakia,Swine,2004,1149282,SVK
Slovakia,Swine,2005,1108265,SVK
Slovakia,Swine,2006,1104829,SVK
Slovakia,Swine,2007,951934,SVK
Slovakia,Swine,2008,748515,SVK
Slovakia,Swine,2009,740862,SVK
Slovakia,Swine,2010,687260,SVK
Slovakia,Swine,2011,580393,SVK
Slovakia,Swine,2012,631464,SVK
Slovakia,Swine,2013,637167,SVK
Slovakia,Swine,2014,641827,SVK
Slovakia,Swine,2015,633116,SVK
Slovakia,Swine,2016,585843,SVK
Slovakia,Swine,2017,614384,SVK
Slovakia,Swine,2018,627022,SVK
Slovakia,Swine,2019,589228,SVK
Slovenia,"Cattle, dairy",1992,212969,SVN
Slovenia,"Cattle, dairy",1993,203678,SVN
Slovenia,"Cattle, dairy",1994,197423,SVN
Slovenia,"Cattle, dairy",1995,197128,SVN
Slovenia,"Cattle, dairy",1996,154735,SVN
Slovenia,"Cattle, dairy",1997,147608,SVN
Slovenia,"Cattle, dairy",1998,146495,SVN
Slovenia,"Cattle, dairy",1999,149077,SVN
Slovenia,"Cattle, dairy",2000,140236,SVN
Slovenia,"Cattle, dairy",2001,135805,SVN
Slovenia,"Cattle, dairy",2002,139980,SVN
Slovenia,"Cattle, dairy",2003,130711,SVN
Slovenia,"Cattle, dairy",2004,134009,SVN
Slovenia,"Cattle, dairy",2005,120273,SVN
Slovenia,"Cattle, dairy",2006,112510,SVN
Slovenia,"Cattle, dairy",2007,116391,SVN
Slovenia,"Cattle, dairy",2008,113400,SVN
Slovenia,"Cattle, dairy",2009,113103,SVN
Slovenia,"Cattle, dairy",2010,109467,SVN
Slovenia,"Cattle, dairy",2011,109068,SVN
Slovenia,"Cattle, dairy",2012,111022,SVN
Slovenia,"Cattle, dairy",2013,109571,SVN
Slovenia,"Cattle, dairy",2014,107841,SVN
Slovenia,"Cattle, dairy",2015,112838,SVN
Slovenia,"Cattle, dairy",2016,107841,SVN
Slovenia,"Cattle, dairy",2017,108825,SVN
Slovenia,"Cattle, dairy",2018,102711,SVN
Slovenia,"Cattle, dairy",2019,100839,SVN
Slovenia,"Cattle, non-dairy",1992,290801,SVN
Slovenia,"Cattle, non-dairy",1993,273870,SVN
Slovenia,"Cattle, non-dairy",1994,279977,SVN
Slovenia,"Cattle, non-dairy",1995,298407,SVN
Slovenia,"Cattle, non-dairy",1996,331462,SVN
Slovenia,"Cattle, non-dairy",1997,298116,SVN
Slovenia,"Cattle, non-dairy",1998,306602,SVN
Slovenia,"Cattle, non-dairy",1999,322347,SVN
Slovenia,"Cattle, non-dairy",2000,353434,SVN
Slovenia,"Cattle, non-dairy",2001,341271,SVN
Slovenia,"Cattle, non-dairy",2002,333262,SVN
Slovenia,"Cattle, non-dairy",2003,319515,SVN
Slovenia,"Cattle, non-dairy",2004,317128,SVN
Slovenia,"Cattle, non-dairy",2005,332244,SVN
Slovenia,"Cattle, non-dairy",2006,341523,SVN
Slovenia,"Cattle, non-dairy",2007,363190,SVN
Slovenia,"Cattle, non-dairy",2008,356583,SVN
Slovenia,"Cattle, non-dairy",2009,359775,SVN
Slovenia,"Cattle, non-dairy",2010,360684,SVN
Slovenia,"Cattle, non-dairy",2011,353232,SVN
Slovenia,"Cattle, non-dairy",2012,349041,SVN
Slovenia,"Cattle, non-dairy",2013,351005,SVN
Slovenia,"Cattle, non-dairy",2014,360412,SVN
Slovenia,"Cattle, non-dairy",2015,371354,SVN
Slovenia,"Cattle, non-dairy",2016,380757,SVN
Slovenia,"Cattle, non-dairy",2017,370789,SVN
Slovenia,"Cattle, non-dairy",2018,374102,SVN
Slovenia,"Cattle, non-dairy",2019,382229,SVN
Slovenia,Goats,1992,7978,SVN
Slovenia,Goats,1993,8397,SVN
Slovenia,Goats,1994,8961,SVN
Slovenia,Goats,1995,9779,SVN
Slovenia,Goats,1996,10764,SVN
Slovenia,Goats,1997,11676,SVN
Slovenia,Goats,1998,13302,SVN
Slovenia,Goats,1999,12729,SVN
Slovenia,Goats,2000,18487,SVN
Slovenia,Goats,2001,17137,SVN
Slovenia,Goats,2002,18842,SVN
Slovenia,Goats,2003,19135,SVN
Slovenia,Goats,2004,18171,SVN
Slovenia,Goats,2005,20191,SVN
Slovenia,Goats,2006,22896,SVN
Slovenia,Goats,2007,21587,SVN
Slovenia,Goats,2008,19247,SVN
Slovenia,Goats,2009,24645,SVN
Slovenia,Goats,2010,21788,SVN
Slovenia,Goats,2011,21722,SVN
Slovenia,Goats,2012,19594,SVN
Slovenia,Goats,2013,16741,SVN
Slovenia,Goats,2014,17362,SVN
Slovenia,Goats,2015,20907,SVN
Slovenia,Goats,2016,16967,SVN
Slovenia,Goats,2017,20626,SVN
Slovenia,Goats,2018,20519,SVN
Slovenia,Goats,2019,20761,SVN
Slovenia,Horses,1992,8898,SVN
Slovenia,Horses,1993,8538,SVN
Slovenia,Horses,1994,8137,SVN
Slovenia,Horses,1995,7994,SVN
Slovenia,Horses,1996,8450,SVN
Slovenia,Horses,1997,9898,SVN
Slovenia,Horses,1998,12100,SVN
Slovenia,Horses,1999,14337,SVN
Slovenia,Horses,2000,14407,SVN
Slovenia,Horses,2001,15231,SVN
Slovenia,Horses,2002,16055,SVN
Slovenia,Horses,2003,16879,SVN
Slovenia,Horses,2004,16879,SVN
Slovenia,Horses,2005,19249,SVN
Slovenia,Horses,2006,19249,SVN
Slovenia,Horses,2007,19623,SVN
Slovenia,Horses,2008,19623,SVN
Slovenia,Horses,2009,19623,SVN
Slovenia,Horses,2010,22673,SVN
Slovenia,Horses,2011,22673,SVN
Slovenia,Horses,2012,22673,SVN
Slovenia,Horses,2013,21832,SVN
Slovenia,Horses,2014,21832,SVN
Slovenia,Horses,2015,21832,SVN
Slovenia,Horses,2016,19453,SVN
Slovenia,Horses,2017,19453,SVN
Slovenia,Horses,2018,19453,SVN
Slovenia,Horses,2019,19453,SVN
Slovenia,Sheep,1992,14953,SVN
Slovenia,Sheep,1993,17706,SVN
Slovenia,Sheep,1994,21202,SVN
Slovenia,Sheep,1995,25828,SVN
Slovenia,Sheep,1996,30648,SVN
Slovenia,Sheep,1997,36045,SVN
Slovenia,Sheep,1998,50151,SVN
Slovenia,Sheep,1999,54254,SVN
Slovenia,Sheep,2000,71674,SVN
Slovenia,Sheep,2001,71181,SVN
Slovenia,Sheep,2002,81177,SVN
Slovenia,Sheep,2003,76990,SVN
Slovenia,Sheep,2004,89671,SVN
Slovenia,Sheep,2005,95213,SVN
Slovenia,Sheep,2006,95308,SVN
Slovenia,Sheep,2007,96995,SVN
Slovenia,Sheep,2008,101694,SVN
Slovenia,Sheep,2009,102594,SVN
Slovenia,Sheep,2010,97253,SVN
Slovenia,Sheep,2011,87596,SVN
Slovenia,Sheep,2012,83253,SVN
Slovenia,Sheep,2013,78973,SVN
Slovenia,Sheep,2014,83409,SVN
Slovenia,Sheep,2015,80661,SVN
Slovenia,Sheep,2016,88376,SVN
Slovenia,Sheep,2017,82906,SVN
Slovenia,Sheep,2018,82473,SVN
Slovenia,Sheep,2019,81528,SVN
Slovenia,Cattle,1992,503770,SVN
Slovenia,Cattle,1993,477548,SVN
Slovenia,Cattle,1994,477400,SVN
Slovenia,Cattle,1995,495535,SVN
Slovenia,Cattle,1996,486197,SVN
Slovenia,Cattle,1997,445724,SVN
Slovenia,Cattle,1998,453097,SVN
Slovenia,Cattle,1999,471424,SVN
Slovenia,Cattle,2000,493670,SVN
Slovenia,Cattle,2001,477076,SVN
Slovenia,Cattle,2002,473242,SVN
Slovenia,Cattle,2003,450226,SVN
Slovenia,Cattle,2004,451137,SVN
Slovenia,Cattle,2005,452517,SVN
Slovenia,Cattle,2006,454033,SVN
Slovenia,Cattle,2007,479581,SVN
Slovenia,Cattle,2008,469983,SVN
Slovenia,Cattle,2009,472878,SVN
Slovenia,Cattle,2010,470151,SVN
Slovenia,Cattle,2011,462300,SVN
Slovenia,Cattle,2012,460063,SVN
Slovenia,Cattle,2013,460576,SVN
Slovenia,Cattle,2014,468253,SVN
Slovenia,Cattle,2015,484192,SVN
Slovenia,Cattle,2016,488598,SVN
Slovenia,Cattle,2017,479614,SVN
Slovenia,Cattle,2018,476813,SVN
Slovenia,Cattle,2019,483068,SVN
Slovenia,Sheep and Goats,1992,22931,SVN
Slovenia,Sheep and Goats,1993,26103,SVN
Slovenia,Sheep and Goats,1994,30163,SVN
Slovenia,Sheep and Goats,1995,35607,SVN
Slovenia,Sheep and Goats,1996,41412,SVN
Slovenia,Sheep and Goats,1997,47721,SVN
Slovenia,Sheep and Goats,1998,63453,SVN
Slovenia,Sheep and Goats,1999,66983,SVN
Slovenia,Sheep and Goats,2000,90161,SVN
Slovenia,Sheep and Goats,2001,88318,SVN
Slovenia,Sheep and Goats,2002,100019,SVN
Slovenia,Sheep and Goats,2003,96125,SVN
Slovenia,Sheep and Goats,2004,107842,SVN
Slovenia,Sheep and Goats,2005,115404,SVN
Slovenia,Sheep and Goats,2006,118204,SVN
Slovenia,Sheep and Goats,2007,118582,SVN
Slovenia,Sheep and Goats,2008,120941,SVN
Slovenia,Sheep and Goats,2009,127239,SVN
Slovenia,Sheep and Goats,2010,119041,SVN
Slovenia,Sheep and Goats,2011,109318,SVN
Slovenia,Sheep and Goats,2012,102847,SVN
Slovenia,Sheep and Goats,2013,95714,SVN
Slovenia,Sheep and Goats,2014,100771,SVN
Slovenia,Sheep and Goats,2015,101568,SVN
Slovenia,Sheep and Goats,2016,105343,SVN
Slovenia,Sheep and Goats,2017,103532,SVN
Slovenia,Sheep and Goats,2018,102992,SVN
Slovenia,Sheep and Goats,2019,102289,SVN
Slovenia,Swine,1992,601849,SVN
Slovenia,Swine,1993,591514,SVN
Slovenia,Swine,1994,570774,SVN
Slovenia,Swine,1995,592034,SVN
Slovenia,Swine,1996,552273,SVN
Slovenia,Swine,1997,578193,SVN
Slovenia,Swine,1998,592376,SVN
Slovenia,Swine,1999,558458,SVN
Slovenia,Swine,2000,603596,SVN
Slovenia,Swine,2001,599895,SVN
Slovenia,Swine,2002,655663,SVN
Slovenia,Swine,2003,620506,SVN
Slovenia,Swine,2004,533998,SVN
Slovenia,Swine,2005,547432,SVN
Slovenia,Swine,2006,575116,SVN
Slovenia,Swine,2007,542590,SVN
Slovenia,Swine,2008,432011,SVN
Slovenia,Swine,2009,415230,SVN
Slovenia,Swine,2010,395593,SVN
Slovenia,Swine,2011,347310,SVN
Slovenia,Swine,2012,296097,SVN
Slovenia,Swine,2013,288350,SVN
Slovenia,Swine,2014,281317,SVN
Slovenia,Swine,2015,271385,SVN
Slovenia,Swine,2016,265744,SVN
Slovenia,Swine,2017,257241,SVN
Slovenia,Swine,2018,259125,SVN
Slovenia,Swine,2019,240138,SVN
Spain,"Cattle, dairy",1990,1587783,ESP
Spain,"Cattle, dairy",1991,1525096,ESP
Spain,"Cattle, dairy",1992,1453791,ESP
Spain,"Cattle, dairy",1993,1379400,ESP
Spain,"Cattle, dairy",1994,1338222,ESP
Spain,"Cattle, dairy",1995,1291701,ESP
Spain,"Cattle, dairy",1996,1289634,ESP
Spain,"Cattle, dairy",1997,1260510,ESP
Spain,"Cattle, dairy",1998,1308477,ESP
Spain,"Cattle, dairy",1999,1207324,ESP
Spain,"Cattle, dairy",2000,1151031,ESP
Spain,"Cattle, dairy",2001,1181986,ESP
Spain,"Cattle, dairy",2002,1154212,ESP
Spain,"Cattle, dairy",2003,1117670,ESP
Spain,"Cattle, dairy",2004,1056917,ESP
Spain,"Cattle, dairy",2005,1045073,ESP
Spain,"Cattle, dairy",2006,963057,ESP
Spain,"Cattle, dairy",2007,918846,ESP
Spain,"Cattle, dairy",2008,888722,ESP
Spain,"Cattle, dairy",2009,833353,ESP
Spain,"Cattle, dairy",2010,841447,ESP
Spain,"Cattle, dairy",2011,796973,ESP
Spain,"Cattle, dairy",2012,831489,ESP
Spain,"Cattle, dairy",2013,839994,ESP
Spain,"Cattle, dairy",2014,849335,ESP
Spain,"Cattle, dairy",2015,848686,ESP
Spain,"Cattle, dairy",2016,830957,ESP
Spain,"Cattle, dairy",2017,824148,ESP
Spain,"Cattle, dairy",2018,820940,ESP
Spain,"Cattle, dairy",2019,814101,ESP
Spain,"Cattle, non-dairy",1990,3538358,ESP
Spain,"Cattle, non-dairy",1991,3537780,ESP
Spain,"Cattle, non-dairy",1992,3519096,ESP
Spain,"Cattle, non-dairy",1993,3638126,ESP
Spain,"Cattle, non-dairy",1994,3909699,ESP
Spain,"Cattle, non-dairy",1995,4220364,ESP
Spain,"Cattle, non-dairy",1996,4636157,ESP
Spain,"Cattle, non-dairy",1997,4623168,ESP
Spain,"Cattle, non-dairy",1998,4657062,ESP
Spain,"Cattle, non-dairy",1999,5084097,ESP
Spain,"Cattle, non-dairy",2000,5065852,ESP
Spain,"Cattle, non-dairy",2001,5228794,ESP
Spain,"Cattle, non-dairy",2002,5323678,ESP
Spain,"Cattle, non-dairy",2003,5430709,ESP
Spain,"Cattle, non-dairy",2004,5596170,ESP
Spain,"Cattle, non-dairy",2005,5378513,ESP
Spain,"Cattle, non-dairy",2006,5351363,ESP
Spain,"Cattle, non-dairy",2007,5608712,ESP
Spain,"Cattle, non-dairy",2008,5345227,ESP
Spain,"Cattle, non-dairy",2009,5216530,ESP
Spain,"Cattle, non-dairy",2010,5336375,ESP
Spain,"Cattle, non-dairy",2011,5189251,ESP
Spain,"Cattle, non-dairy",2012,5076423,ESP
Spain,"Cattle, non-dairy",2013,4920059,ESP
Spain,"Cattle, non-dairy",2014,5210626,ESP
Spain,"Cattle, non-dairy",2015,5359789,ESP
Spain,"Cattle, non-dairy",2016,5553571,ESP
Spain,"Cattle, non-dairy",2017,5702846,ESP
Spain,"Cattle, non-dairy",2018,5796719,ESP
Spain,"Cattle, non-dairy",2019,5847119,ESP
Spain,Goats,1990,3663309,ESP
Spain,Goats,1991,2971596,ESP
Spain,Goats,1992,2836681,ESP
Spain,Goats,1993,2946519,ESP
Spain,Goats,1994,3157266,ESP
Spain,Goats,1995,2605332,ESP
Spain,Goats,1996,2935237,ESP
Spain,Goats,1997,3006711,ESP
Spain,Goats,1998,2779394,ESP
Spain,Goats,1999,2627456,ESP
Spain,Goats,2000,2875658,ESP
Spain,Goats,2001,3114035,ESP
Spain,Goats,2002,3046715,ESP
Spain,Goats,2003,3163803,ESP
Spain,Goats,2004,2833236,ESP
Spain,Goats,2005,2904687,ESP
Spain,Goats,2006,2956723,ESP
Spain,Goats,2007,2891592,ESP
Spain,Goats,2008,2964891,ESP
Spain,Goats,2009,2933783,ESP
Spain,Goats,2010,2903779,ESP
Spain,Goats,2011,2692901,ESP
Spain,Goats,2012,2637332,ESP
Spain,Goats,2013,2610000,ESP
Spain,Goats,2014,2704229,ESP
Spain,Goats,2015,2801066,ESP
Spain,Goats,2016,3088028,ESP
Spain,Goats,2017,3059733,ESP
Spain,Goats,2018,2764784,ESP
Spain,Goats,2019,2659121,ESP
Spain,Horses,1990,244868,ESP
Spain,Horses,1991,244115,ESP
Spain,Horses,1992,243365,ESP
Spain,Horses,1993,242609,ESP
Spain,Horses,1994,241859,ESP
Spain,Horses,1995,241106,ESP
Spain,Horses,1996,240358,ESP
Spain,Horses,1997,239601,ESP
Spain,Horses,1998,238849,ESP
Spain,Horses,1999,238096,ESP
Spain,Horses,2000,243160,ESP
Spain,Horses,2001,248234,ESP
Spain,Horses,2002,253298,ESP
Spain,Horses,2003,258368,ESP
Spain,Horses,2004,263432,ESP
Spain,Horses,2005,268506,ESP
Spain,Horses,2006,273570,ESP
Spain,Horses,2007,450042,ESP
Spain,Horses,2008,521929,ESP
Spain,Horses,2009,564351,ESP
Spain,Horses,2010,626949,ESP
Spain,Horses,2011,649225,ESP
Spain,Horses,2012,618320,ESP
Spain,Horses,2013,619102,ESP
Spain,Horses,2014,597593,ESP
Spain,Horses,2015,669154,ESP
Spain,Horses,2016,670705,ESP
Spain,Horses,2017,587392,ESP
Spain,Horses,2018,599581,ESP
Spain,Horses,2019,589720,ESP
Spain,Sheep,1990,24037017,ESP
Spain,Sheep,1991,23371447,ESP
Spain,Sheep,1992,24615290,ESP
Spain,Sheep,1993,23872261,ESP
Spain,Sheep,1994,23058451,ESP
Spain,Sheep,1995,21322838,ESP
Spain,Sheep,1996,23981987,ESP
Spain,Sheep,1997,24857069,ESP
Spain,Sheep,1998,24189964,ESP
Spain,Sheep,1999,23964860,ESP
Spain,Sheep,2000,24927448,ESP
Spain,Sheep,2001,24300664,ESP
Spain,Sheep,2002,23813174,ESP
Spain,Sheep,2003,23485949,ESP
Spain,Sheep,2004,22745672,ESP
Spain,Sheep,2005,22749482,ESP
Spain,Sheep,2006,22451628,ESP
Spain,Sheep,2007,22194254,ESP
Spain,Sheep,2008,19721650,ESP
Spain,Sheep,2009,19718198,ESP
Spain,Sheep,2010,18551648,ESP
Spain,Sheep,2011,17002721,ESP
Spain,Sheep,2012,16339374,ESP
Spain,Sheep,2013,16118587,ESP
Spain,Sheep,2014,15431799,ESP
Spain,Sheep,2015,16026378,ESP
Spain,Sheep,2016,15962886,ESP
Spain,Sheep,2017,15963107,ESP
Spain,Sheep,2018,15852530,ESP
Spain,Sheep,2019,15478616,ESP
Spain,Cattle,1990,5126141,ESP
Spain,Cattle,1991,5062876,ESP
Spain,Cattle,1992,4972887,ESP
Spain,Cattle,1993,5017526,ESP
Spain,Cattle,1994,5247921,ESP
Spain,Cattle,1995,5512065,ESP
Spain,Cattle,1996,5925791,ESP
Spain,Cattle,1997,5883678,ESP
Spain,Cattle,1998,5965539,ESP
Spain,Cattle,1999,6291421,ESP
Spain,Cattle,2000,6216883,ESP
Spain,Cattle,2001,6410780,ESP
Spain,Cattle,2002,6477890,ESP
Spain,Cattle,2003,6548379,ESP
Spain,Cattle,2004,6653087,ESP
Spain,Cattle,2005,6423586,ESP
Spain,Cattle,2006,6314420,ESP
Spain,Cattle,2007,6527558,ESP
Spain,Cattle,2008,6233949,ESP
Spain,Cattle,2009,6049883,ESP
Spain,Cattle,2010,6177822,ESP
Spain,Cattle,2011,5986224,ESP
Spain,Cattle,2012,5907912,ESP
Spain,Cattle,2013,5760053,ESP
Spain,Cattle,2014,6059961,ESP
Spain,Cattle,2015,6208475,ESP
Spain,Cattle,2016,6384528,ESP
Spain,Cattle,2017,6526994,ESP
Spain,Cattle,2018,6617659,ESP
Spain,Cattle,2019,6661220,ESP
Spain,Mules and Asses,1990,203097,ESP
Spain,Mules and Asses,1991,189692,ESP
Spain,Mules and Asses,1992,176283,ESP
Spain,Mules and Asses,1993,162874,ESP
Spain,Mules and Asses,1994,149465,ESP
Spain,Mules and Asses,1995,136060,ESP
Spain,Mules and Asses,1996,122642,ESP
Spain,Mules and Asses,1997,109233,ESP
Spain,Mules and Asses,1998,95820,ESP
Spain,Mules and Asses,1999,82414,ESP
Spain,Mules and Asses,2000,73295,ESP
Spain,Mules and Asses,2001,64179,ESP
Spain,Mules and Asses,2002,55060,ESP
Spain,Mules and Asses,2003,45941,ESP
Spain,Mules and Asses,2004,36822,ESP
Spain,Mules and Asses,2005,27706,ESP
Spain,Mules and Asses,2006,18587,ESP
Spain,Mules and Asses,2007,32891,ESP
Spain,Mules and Asses,2008,38014,ESP
Spain,Mules and Asses,2009,40691,ESP
Spain,Mules and Asses,2010,42827,ESP
Spain,Mules and Asses,2011,44791,ESP
Spain,Mules and Asses,2012,43179,ESP
Spain,Mules and Asses,2013,42760,ESP
Spain,Mules and Asses,2014,42404,ESP
Spain,Mules and Asses,2015,45935,ESP
Spain,Mules and Asses,2016,45624,ESP
Spain,Mules and Asses,2017,41644,ESP
Spain,Mules and Asses,2018,41570,ESP
Spain,Mules and Asses,2019,40828,ESP
Spain,Sheep and Goats,1990,27700326,ESP
Spain,Sheep and Goats,1991,26343043,ESP
Spain,Sheep and Goats,1992,27451971,ESP
Spain,Sheep and Goats,1993,26818780,ESP
Spain,Sheep and Goats,1994,26215717,ESP
Spain,Sheep and Goats,1995,23928170,ESP
Spain,Sheep and Goats,1996,26917224,ESP
Spain,Sheep and Goats,1997,27863780,ESP
Spain,Sheep and Goats,1998,26969358,ESP
Spain,Sheep and Goats,1999,26592316,ESP
Spain,Sheep and Goats,2000,27803106,ESP
Spain,Sheep and Goats,2001,27414699,ESP
Spain,Sheep and Goats,2002,26859889,ESP
Spain,Sheep and Goats,2003,26649752,ESP
Spain,Sheep and Goats,2004,25578908,ESP
Spain,Sheep and Goats,2005,25654169,ESP
Spain,Sheep and Goats,2006,25408351,ESP
Spain,Sheep and Goats,2007,25085846,ESP
Spain,Sheep and Goats,2008,22686541,ESP
Spain,Sheep and Goats,2009,22651981,ESP
Spain,Sheep and Goats,2010,21455427,ESP
Spain,Sheep and Goats,2011,19695622,ESP
Spain,Sheep and Goats,2012,18976706,ESP
Spain,Sheep and Goats,2013,18728587,ESP
Spain,Sheep and Goats,2014,18136028,ESP
Spain,Sheep and Goats,2015,18827444,ESP
Spain,Sheep and Goats,2016,19050914,ESP
Spain,Sheep and Goats,2017,19022840,ESP
Spain,Sheep and Goats,2018,18617314,ESP
Spain,Sheep and Goats,2019,18137737,ESP
Spain,Swine,1990,16340105,ESP
Spain,Swine,1991,16422862,ESP
Spain,Swine,1992,17620546,ESP
Spain,Swine,1993,18233050,ESP
Spain,Swine,1994,18762347,ESP
Spain,Swine,1995,18617157,ESP
Spain,Swine,1996,18373354,ESP
Spain,Swine,1997,19267953,ESP
Spain,Swine,1998,21102313,ESP
Spain,Swine,1999,21465587,ESP
Spain,Swine,2000,22787731,ESP
